player_id,season,total_yards,receiving_air_yards,yards_after_catch,rushing_yards,passing_yards,passing_air_yards,ypg
00-0032778,2018,332.0,503.0,83.0,16.0,0.0,0.0,23.71
00-0032778,2019,329.0,498.0,58.0,0.0,0.0,0.0,25.31
00-0032778,2020,0.0,112.0,0.0,0.0,0.0,0.0,0.0
00-0032778,2021,229.0,347.0,69.0,0.0,0.0,0.0,16.36
00-0028061,2012,123.0,196.0,52.0,0.0,0.0,0.0,15.38
00-0028061,2013,305.0,374.0,86.0,0.0,0.0,0.0,30.5
00-0038555,2023,138.0,6.0,5.0,132.0,0.0,0.0,10.62
00-0038977,2023,759.0,1070.0,152.0,51.0,-1.0,0.0,75.9
00-0033633,2017,35.0,71.0,1.0,0.0,0.0,0.0,8.75
00-0033633,2022,0.0,7.0,0.0,0.0,0.0,0.0,0.0
00-0034613,2019,26.0,55.0,2.0,0.0,0.0,0.0,6.5
00-0034613,2020,41.0,108.0,12.0,0.0,0.0,0.0,10.25
00-0034613,2022,132.0,110.0,59.0,0.0,0.0,0.0,22.0
00-0034613,2023,348.0,269.0,148.0,0.0,-4.0,0.0,29.0
00-0032475,2016,183.0,121.0,30.0,0.0,43.0,28.0,22.88
00-0032475,2017,113.0,176.0,19.0,0.0,0.0,32.0,16.14
00-0033373,2018,94.0,50.0,34.0,16.0,0.0,0.0,11.75
00-0036491,2021,10.0,18.0,0.0,0.0,0.0,0.0,10.0
00-0033556,2017,747.0,157.0,306.0,370.0,21.0,49.0,46.69
00-0033556,2018,1170.0,329.0,520.0,444.0,1.0,1.0,73.12
00-0033556,2019,669.0,182.0,429.0,213.0,0.0,0.0,41.81
00-0033556,2020,115.0,15.0,61.0,74.0,0.0,0.0,38.33
00-0024279,2013,156.0,0.0,0.0,5.0,151.0,117.0,52.0
00-0024279,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0024279,2015,31.0,0.0,0.0,0.0,31.0,22.0,7.75
00-0026262,2012,202.0,-11.0,23.0,193.0,0.0,0.0,25.25
00-0026262,2013,185.0,-16.0,22.0,170.0,0.0,0.0,18.5
00-0030091,2016,50.0,120.0,6.0,0.0,0.0,0.0,16.67
00-0030091,2017,243.0,462.0,78.0,3.0,0.0,0.0,30.38
00-0030525,2016,668.0,722.0,272.0,159.0,0.0,0.0,44.53
00-0030525,2017,313.0,46.0,69.0,270.0,0.0,0.0,22.36
00-0030525,2018,195.0,208.0,37.0,55.0,0.0,0.0,27.86
00-0030525,2019,224.0,299.0,85.0,47.0,0.0,0.0,17.23
00-0030525,2020,20.0,-22.0,42.0,0.0,0.0,0.0,6.67
00-0030525,2021,234.0,320.0,68.0,21.0,0.0,0.0,21.27
00-0031228,2014,631.0,1014.0,255.0,10.0,0.0,0.0,39.44
00-0031228,2015,243.0,360.0,108.0,0.0,0.0,0.0,20.25
00-0031228,2016,630.0,523.0,284.0,51.0,0.0,0.0,52.5
00-0031228,2017,427.0,528.0,217.0,49.0,0.0,0.0,26.69
00-0031228,2018,749.0,1039.0,216.0,61.0,0.0,0.0,46.81
00-0031228,2019,373.0,556.0,79.0,20.0,0.0,0.0,41.44
00-0031800,2017,-4.0,0.0,0.0,2.0,-6.0,5.0,-4.0
00-0031800,2018,336.0,0.0,0.0,33.0,303.0,508.0,67.2
00-0031800,2020,152.0,0.0,0.0,22.0,130.0,255.0,152.0
00-0031800,2021,3463.0,-4.0,2.0,324.0,3141.0,3779.0,216.44
00-0031800,2022,1821.0,0.0,0.0,103.0,1718.0,2146.0,202.33
00-0031800,2023,968.0,0.0,0.0,125.0,843.0,1136.0,193.6
00-0033357,2018,261.0,36.0,5.0,196.0,61.0,126.0,20.08
00-0033357,2019,436.0,104.0,149.0,156.0,46.0,94.0,27.25
00-0033357,2020,1396.0,91.0,35.0,457.0,841.0,843.0,87.25
00-0033357,2021,1343.0,19.0,50.0,377.0,914.0,991.0,111.92
00-0033357,2022,878.0,75.0,37.0,575.0,226.0,254.0,54.88
00-0033357,2023,771.0,209.0,133.0,401.0,79.0,126.0,48.19
00-0033911,2017,274.0,386.0,54.0,43.0,0.0,0.0,17.12
00-0033911,2018,466.0,732.0,161.0,0.0,0.0,0.0,35.85
00-0033911,2019,0.0,33.0,0.0,0.0,0.0,0.0,0.0
00-0033911,2020,0.0,15.0,0.0,0.0,0.0,0.0,0.0
00-0037277,2022,113.0,175.0,53.0,0.0,0.0,0.0,16.14
00-0037277,2023,33.0,15.0,18.0,0.0,0.0,0.0,11.0
00-0025396,2012,8.0,-4.0,5.0,7.0,0.0,0.0,2.67
00-0025396,2013,585.0,986.0,211.0,29.0,0.0,0.0,36.56
00-0025396,2014,206.0,388.0,46.0,6.0,10.0,10.0,17.17
00-0025396,2015,799.0,1539.0,241.0,60.0,0.0,0.0,57.07
00-0025396,2016,850.0,1169.0,182.0,98.0,0.0,0.0,53.12
00-0025396,2017,826.0,842.0,302.0,39.0,0.0,0.0,55.07
00-0025396,2018,237.0,499.0,48.0,26.0,0.0,0.0,47.4
00-0025396,2019,439.0,891.0,48.0,18.0,0.0,0.0,29.27
00-0025396,2020,40.0,121.0,10.0,0.0,0.0,0.0,13.33
00-0031237,2014,2892.0,0.0,0.0,220.0,2672.0,3139.0,222.46
00-0031237,2015,3131.0,0.0,0.0,207.0,2924.0,3214.0,195.69
00-0031237,2017,0.0,0.0,0.0,0.0,0.0,7.0,0.0
00-0031237,2018,122.0,0.0,0.0,12.0,110.0,141.0,30.5
00-0031237,2019,1339.0,0.0,0.0,44.0,1295.0,1212.0,148.78
00-0031237,2020,3816.0,0.0,0.0,286.0,3530.0,3507.0,254.4
00-0031237,2021,2955.0,0.0,0.0,112.0,2843.0,3424.0,211.07
00-0031237,2022,665.0,0.0,0.0,27.0,638.0,704.0,133.0
00-0036410,2020,936.0,1241.0,310.0,28.0,0.0,0.0,62.4
00-0036410,2021,1093.0,1323.0,285.0,0.0,0.0,0.0,78.07
00-0036410,2022,1031.0,1185.0,286.0,0.0,0.0,0.0,73.64
00-0036410,2023,656.0,973.0,235.0,0.0,0.0,0.0,54.67
00-0033112,2020,10.0,7.0,6.0,0.0,0.0,0.0,5.0
00-0036955,2021,140.0,211.0,63.0,0.0,0.0,0.0,11.67
00-0036955,2022,514.0,586.0,132.0,0.0,0.0,0.0,39.54
00-0036955,2023,139.0,238.0,48.0,0.0,0.0,0.0,17.38
00-0031375,2014,737.0,23.0,53.0,673.0,0.0,0.0,52.64
00-0031375,2015,252.0,0.0,18.0,231.0,0.0,0.0,126.0
00-0031375,2016,1010.0,40.0,234.0,774.0,0.0,0.0,63.12
00-0031375,2017,161.0,6.0,21.0,138.0,0.0,0.0,32.2
00-0030542,2013,742.0,1027.0,204.0,4.0,0.0,0.0,49.47
00-0030542,2014,621.0,1028.0,110.0,0.0,0.0,0.0,41.4
00-0030542,2015,840.0,1219.0,275.0,0.0,0.0,0.0,52.5
00-0030542,2016,594.0,726.0,165.0,0.0,0.0,0.0,39.6
00-0030542,2017,583.0,665.0,230.0,15.0,0.0,0.0,36.44
00-0030542,2018,18.0,27.0,6.0,0.0,0.0,0.0,9.0
00-0031793,2017,8.0,0.0,0.0,8.0,0.0,0.0,1.6
00-0028825,2015,41.0,114.0,5.0,-1.0,0.0,0.0,20.5
00-0028825,2016,1070.0,1968.0,226.0,21.0,40.0,68.0,66.88
00-0028825,2017,240.0,400.0,58.0,0.0,0.0,0.0,30.0
00-0028825,2018,251.0,372.0,62.0,-1.0,0.0,0.0,41.83
00-0031768,2015,7.0,1.0,1.0,5.0,0.0,0.0,7.0
00-0031768,2016,12.0,0.0,0.0,12.0,0.0,0.0,12.0
00-0031682,2015,168.0,24.0,59.0,95.0,0.0,0.0,16.8
00-0031682,2016,162.0,2.0,9.0,151.0,0.0,0.0,32.4
00-0031682,2017,143.0,-7.0,21.0,129.0,0.0,0.0,35.75
00-0035313,2020,35.0,70.0,3.0,3.0,0.0,0.0,17.5
00-0035659,2019,919.0,1304.0,217.0,0.0,0.0,0.0,65.64
00-0035659,2020,1148.0,1300.0,478.0,30.0,0.0,0.0,76.53
00-0035659,2021,1065.0,1707.0,307.0,12.0,0.0,0.0,62.65
00-0035659,2022,1220.0,1549.0,382.0,29.0,0.0,0.0,71.76
00-0035659,2023,1002.0,1514.0,350.0,0.0,0.0,0.0,58.94
00-0032058,2015,406.0,43.0,11.0,392.0,0.0,0.0,33.83
00-0032058,2016,941.0,104.0,359.0,520.0,0.0,0.0,72.38
00-0032058,2017,927.0,175.0,218.0,628.0,0.0,0.0,61.8
00-0032058,2018,1076.0,21.0,275.0,800.0,0.0,0.0,67.25
00-0032058,2019,724.0,-31.0,204.0,544.0,0.0,0.0,51.71
00-0032058,2020,87.0,13.0,21.0,53.0,0.0,0.0,14.5
00-0032058,2021,405.0,-23.0,88.0,356.0,0.0,0.0,36.82
00-0032728,2019,61.0,124.0,11.0,0.0,0.0,0.0,15.25
00-0030107,2013,51.0,38.0,17.0,25.0,0.0,0.0,5.67
00-0030107,2014,367.0,93.0,305.0,51.0,0.0,0.0,28.23
00-0030107,2015,830.0,74.0,653.0,133.0,0.0,0.0,51.88
00-0030107,2016,728.0,23.0,385.0,357.0,0.0,0.0,72.8
00-0030107,2017,730.0,69.0,435.0,286.0,0.0,0.0,45.62
00-0030107,2018,555.0,53.0,406.0,171.0,0.0,0.0,39.64
00-0030107,2020,57.0,10.0,33.0,14.0,0.0,0.0,14.25
00-0031897,2015,906.0,-10.0,76.0,830.0,0.0,0.0,75.5
00-0031897,2016,445.0,11.0,82.0,349.0,0.0,0.0,49.44
00-0031897,2017,251.0,28.0,79.0,157.0,0.0,0.0,27.89
00-0034177,2019,15.0,0.0,0.0,0.0,15.0,10.0,5.0
00-0034177,2020,-11.0,0.0,0.0,0.0,-11.0,0.0,-1.57
00-0034177,2021,542.0,0.0,0.0,14.0,528.0,593.0,135.5
00-0034177,2022,33.0,0.0,0.0,0.0,33.0,101.0,33.0
00-0034177,2023,301.0,0.0,0.0,5.0,296.0,477.0,100.33
00-0026289,2015,504.0,2.0,134.0,375.0,0.0,0.0,84.0
00-0026289,2016,748.0,-13.0,210.0,548.0,0.0,0.0,49.87
00-0036497,2022,30.0,7.0,21.0,0.0,0.0,0.0,7.5
00-0036497,2023,83.0,152.0,31.0,0.0,0.0,0.0,9.22
00-0033375,2018,332.0,435.0,112.0,17.0,0.0,0.0,33.2
00-0033375,2019,218.0,315.0,38.0,0.0,0.0,0.0,31.14
00-0033375,2020,742.0,986.0,238.0,0.0,0.0,0.0,49.47
00-0033375,2021,734.0,995.0,202.0,0.0,0.0,0.0,45.88
00-0033379,2018,14.0,14.0,0.0,0.0,0.0,0.0,14.0
00-0029910,2013,573.0,640.0,142.0,2.0,0.0,0.0,40.93
00-0029910,2014,257.0,244.0,94.0,-2.0,0.0,0.0,21.42
00-0029910,2015,77.0,127.0,25.0,0.0,0.0,0.0,12.83
00-0033748,2017,179.0,0.0,14.0,165.0,0.0,0.0,35.8
00-0027982,2012,399.0,620.0,79.0,16.0,0.0,0.0,39.9
00-0027888,2012,324.0,32.0,145.0,169.0,0.0,0.0,21.6
00-0027888,2013,371.0,1.0,83.0,283.0,0.0,0.0,30.92
00-0027888,2014,512.0,-20.0,229.0,326.0,0.0,0.0,36.57
00-0027888,2015,67.0,7.0,23.0,44.0,0.0,0.0,13.4
00-0032241,2016,1212.0,58.0,348.0,885.0,0.0,0.0,75.75
00-0032241,2017,2093.0,82.0,765.0,1305.0,0.0,0.0,139.53
00-0032241,2018,1837.0,50.0,587.0,1255.0,0.0,0.0,131.21
00-0032241,2019,1066.0,35.0,196.0,859.0,0.0,0.0,71.07
00-0032241,2020,842.0,51.0,123.0,678.0,0.0,0.0,56.13
00-0020516,2012,94.0,101.0,37.0,0.0,0.0,0.0,47.0
00-0019596,2012,4683.0,0.0,0.0,38.0,4645.0,5508.0,292.69
00-0019596,2013,4128.0,0.0,0.0,37.0,4091.0,5288.0,258.0
00-0019596,2014,4050.0,0.0,0.0,75.0,3975.0,4691.0,253.12
00-0019596,2015,4650.0,7.0,29.0,69.0,4545.0,4915.0,290.62
00-0019596,2016,3541.0,0.0,0.0,74.0,3467.0,3353.0,295.08
00-0019596,2017,4419.0,0.0,0.0,39.0,4380.0,5308.0,276.19
00-0019596,2018,4257.0,0.0,6.0,43.0,4208.0,4487.0,266.06
00-0019596,2019,3920.0,0.0,0.0,46.0,3874.0,4613.0,245.0
00-0019596,2020,4508.0,0.0,0.0,18.0,4490.0,5532.0,281.75
00-0019596,2021,5262.0,0.0,0.0,90.0,5172.0,5804.0,309.53
00-0019596,2022,4550.0,16.0,0.0,12.0,4538.0,5027.0,267.65
00-0035544,2021,129.0,77.0,17.0,0.0,75.0,24.0,21.5
00-0035544,2022,141.0,134.0,73.0,0.0,0.0,0.0,28.2
00-0031064,2014,118.0,0.0,0.0,-4.0,122.0,222.0,59.0
00-0031064,2016,441.0,0.0,0.0,16.0,425.0,593.0,147.0
00-0031064,2017,1257.0,0.0,0.0,4.0,1253.0,1966.0,179.57
00-0038476,2023,1103.0,0.0,0.0,198.0,905.0,1149.0,122.56
00-0036173,2021,31.0,30.0,24.0,0.0,0.0,0.0,7.75
00-0035308,2019,114.0,118.0,38.0,0.0,0.0,0.0,22.8
00-0035308,2021,44.0,69.0,14.0,0.0,0.0,0.0,6.29
00-0035308,2022,7.0,-1.0,8.0,0.0,0.0,0.0,7.0
00-0037005,2021,193.0,287.0,70.0,11.0,0.0,0.0,13.79
00-0037005,2022,174.0,245.0,62.0,0.0,0.0,0.0,12.43
00-0037005,2023,194.0,204.0,95.0,0.0,0.0,0.0,14.92
00-0032881,2016,87.0,76.0,20.0,11.0,0.0,0.0,17.4
00-0032881,2017,130.0,152.0,52.0,14.0,0.0,0.0,14.44
00-0032881,2018,70.0,59.0,1.0,10.0,0.0,0.0,17.5
00-0032881,2020,19.0,38.0,0.0,14.0,0.0,0.0,4.75
00-0032881,2021,7.0,6.0,11.0,0.0,0.0,0.0,7.0
00-0035551,2019,7.0,0.0,0.0,7.0,0.0,0.0,2.33
00-0006101,2012,930.0,965.0,252.0,0.0,0.0,0.0,58.12
00-0006101,2013,861.0,964.0,224.0,0.0,0.0,0.0,53.81
00-0035860,2021,171.0,1.0,28.0,142.0,0.0,0.0,17.1
00-0035860,2022,54.0,-22.0,34.0,24.0,0.0,0.0,27.0
00-0035860,2023,132.0,-18.0,44.0,95.0,0.0,0.0,44.0
00-0027695,2012,453.0,564.0,125.0,0.0,0.0,0.0,32.36
00-0027695,2014,134.0,103.0,72.0,0.0,0.0,0.0,22.33
00-0027695,2015,58.0,12.0,53.0,0.0,0.0,0.0,19.33
00-0035261,2019,564.0,-18.0,135.0,457.0,0.0,0.0,40.29
00-0035261,2020,628.0,-14.0,232.0,435.0,0.0,0.0,39.25
00-0035261,2021,1056.0,8.0,341.0,719.0,0.0,0.0,70.4
00-0035261,2022,1378.0,75.0,347.0,1007.0,0.0,0.0,86.12
00-0035261,2023,1318.0,27.0,321.0,1007.0,0.0,0.0,77.53
00-0021678,2012,4714.0,-4.0,3.0,73.0,4642.0,5715.0,294.62
00-0021678,2013,3605.0,0.0,0.0,47.0,3558.0,4248.0,240.33
00-0021678,2014,3566.0,0.0,0.0,76.0,3490.0,3924.0,237.73
00-0021678,2015,864.0,0.0,0.0,15.0,849.0,859.0,216.0
00-0021678,2016,29.0,0.0,0.0,0.0,29.0,60.0,29.0
00-0024276,2012,504.0,1083.0,117.0,0.0,0.0,0.0,33.6
00-0024276,2013,82.0,109.0,28.0,0.0,0.0,0.0,20.5
00-0027996,2012,864.0,2042.0,211.0,9.0,0.0,0.0,54.0
00-0027996,2013,1136.0,2116.0,363.0,0.0,0.0,0.0,71.0
00-0027996,2014,767.0,1377.0,167.0,0.0,0.0,0.0,51.13
00-0027996,2015,665.0,864.0,218.0,0.0,0.0,0.0,41.56
00-0027996,2016,267.0,660.0,61.0,0.0,0.0,0.0,22.25
00-0027996,2017,427.0,881.0,131.0,-3.0,0.0,0.0,26.69
00-0027996,2018,192.0,417.0,48.0,0.0,0.0,0.0,24.0
00-0032540,2019,66.0,4.0,14.0,48.0,0.0,0.0,66.0
00-0035146,2019,1.0,0.0,0.0,1.0,0.0,0.0,1.0
00-0035146,2020,107.0,0.0,0.0,17.0,90.0,89.0,53.5
00-0035146,2022,447.0,0.0,0.0,62.0,385.0,644.0,89.4
00-0029205,2012,49.0,14.0,54.0,5.0,0.0,0.0,12.25
00-0029205,2013,5.0,-1.0,6.0,0.0,0.0,0.0,2.5
00-0029205,2014,328.0,64.0,244.0,32.0,0.0,0.0,25.23
00-0029205,2015,242.0,95.0,153.0,28.0,0.0,15.0,80.67
00-0029205,2016,300.0,191.0,196.0,19.0,0.0,0.0,23.08
00-0029205,2017,215.0,69.0,86.0,96.0,0.0,0.0,35.83
00-0029205,2018,22.0,1.0,4.0,17.0,0.0,0.0,22.0
00-0027070,2012,0.0,3.0,0.0,0.0,0.0,0.0,0.0
00-0029269,2012,364.0,560.0,65.0,66.0,0.0,0.0,30.33
00-0029269,2013,150.0,236.0,60.0,45.0,0.0,0.0,30.0
00-0029269,2014,325.0,857.0,43.0,11.0,0.0,0.0,20.31
00-0029269,2015,978.0,1551.0,321.0,12.0,0.0,0.0,61.12
00-0029269,2017,663.0,1012.0,210.0,96.0,0.0,0.0,41.44
00-0029269,2018,227.0,472.0,65.0,41.0,0.0,0.0,18.92
00-0029269,2019,30.0,207.0,19.0,0.0,0.0,0.0,6.0
00-0029269,2021,0.0,141.0,0.0,0.0,0.0,0.0,0.0
00-0036973,2022,1441.0,4.0,352.0,1127.0,0.0,0.0,84.76
00-0036973,2023,1488.0,-67.0,523.0,1012.0,0.0,0.0,87.53
00-0035592,2019,0.0,66.0,0.0,0.0,0.0,0.0,0.0
00-0035592,2020,539.0,803.0,100.0,0.0,0.0,0.0,44.92
00-0035594,2019,170.0,-4.0,60.0,114.0,0.0,0.0,42.5
00-0035594,2020,178.0,2.0,92.0,88.0,0.0,0.0,19.78
00-0035594,2021,338.0,48.0,128.0,177.0,0.0,0.0,28.17
00-0035594,2022,231.0,31.0,129.0,74.0,0.0,0.0,28.88
00-0035594,2023,0.0,-5.0,0.0,0.0,0.0,0.0,0.0
00-0030506,2014,862.0,523.0,479.0,0.0,0.0,0.0,53.88
00-0030506,2015,879.0,592.0,524.0,0.0,0.0,0.0,54.94
00-0030506,2016,1122.0,785.0,633.0,-5.0,0.0,0.0,70.12
00-0030506,2017,1045.0,1186.0,406.0,7.0,0.0,46.0,69.67
00-0030506,2018,1336.0,1375.0,568.0,0.0,0.0,0.0,83.5
00-0030506,2019,1256.0,1224.0,410.0,4.0,0.0,0.0,78.5
00-0030506,2020,1422.0,1243.0,587.0,0.0,4.0,-2.0,94.8
00-0030506,2021,1137.0,994.0,564.0,3.0,0.0,0.0,71.06
00-0030506,2022,1345.0,1074.0,657.0,5.0,0.0,0.0,79.12
00-0030506,2023,991.0,807.0,470.0,0.0,0.0,0.0,66.07
00-0033717,2017,101.0,168.0,43.0,0.0,0.0,0.0,16.83
00-0035291,2021,55.0,-7.0,11.0,51.0,0.0,0.0,27.5
00-0035291,2022,60.0,20.0,8.0,30.0,0.0,0.0,15.0
00-0035291,2023,79.0,-28.0,35.0,69.0,0.0,0.0,5.64
00-0032123,2015,16.0,37.0,1.0,8.0,0.0,0.0,8.0
00-0032123,2017,144.0,213.0,50.0,0.0,0.0,0.0,28.8
00-0038563,2023,408.0,624.0,28.0,77.0,0.0,0.0,31.38
00-0037011,2021,45.0,18.0,34.0,0.0,0.0,0.0,7.5
00-0037011,2022,72.0,57.0,52.0,0.0,0.0,0.0,9.0
00-0034765,2018,427.0,517.0,116.0,0.0,0.0,0.0,32.85
00-0034765,2019,234.0,222.0,115.0,0.0,0.0,0.0,23.4
00-0034765,2020,451.0,450.0,135.0,3.0,0.0,0.0,34.69
00-0034765,2021,377.0,480.0,113.0,0.0,0.0,0.0,37.7
00-0034765,2022,278.0,331.0,66.0,0.0,0.0,0.0,30.89
00-0029675,2012,1317.0,-119.0,440.0,950.0,0.0,0.0,87.8
00-0029675,2013,879.0,1.0,303.0,563.0,0.0,0.0,62.79
00-0029675,2014,748.0,-1.0,240.0,519.0,0.0,0.0,49.87
00-0034487,2018,210.0,315.0,38.0,0.0,0.0,0.0,30.0
00-0034487,2019,80.0,207.0,10.0,0.0,0.0,0.0,11.43
00-0034487,2020,50.0,82.0,27.0,0.0,0.0,0.0,25.0
00-0034487,2021,87.0,174.0,23.0,0.0,0.0,0.0,9.67
00-0034487,2022,417.0,561.0,138.0,0.0,0.0,0.0,26.06
00-0034487,2023,86.0,190.0,49.0,0.0,0.0,0.0,9.56
00-0033292,2017,430.0,408.0,190.0,0.0,0.0,0.0,28.67
00-0033292,2018,217.0,239.0,101.0,0.0,0.0,0.0,16.69
00-0033292,2020,86.0,117.0,43.0,0.0,0.0,0.0,12.29
00-0033292,2022,77.0,45.0,43.0,15.0,0.0,0.0,12.83
00-0033292,2023,-2.0,0.0,0.0,-2.0,0.0,0.0,-0.67
00-0034164,2018,257.0,157.0,118.0,113.0,0.0,0.0,23.36
00-0034164,2020,49.0,3.0,13.0,33.0,0.0,0.0,9.8
00-0034164,2021,4.0,0.0,0.0,4.0,0.0,0.0,4.0
00-0035341,2020,5.0,12.0,1.0,0.0,0.0,0.0,5.0
00-0035341,2021,34.0,86.0,5.0,0.0,0.0,0.0,17.0
00-0035341,2022,242.0,259.0,59.0,11.0,0.0,0.0,26.89
00-0035341,2023,316.0,337.0,110.0,0.0,0.0,0.0,31.6
00-0037087,2022,71.0,8.0,-1.0,54.0,0.0,0.0,10.14
00-0035259,2019,49.0,8.0,40.0,2.0,0.0,0.0,16.33
00-0035259,2020,5.0,7.0,0.0,0.0,0.0,0.0,2.5
00-0035259,2021,35.0,3.0,29.0,0.0,0.0,0.0,8.75
00-0035259,2022,28.0,23.0,12.0,0.0,0.0,0.0,9.33
00-0035259,2023,21.0,13.0,12.0,0.0,0.0,0.0,7.0
00-0032462,2016,146.0,0.0,0.0,6.0,140.0,95.0,36.5
00-0032423,2016,24.0,63.0,8.0,0.0,0.0,0.0,6.0
00-0032423,2017,83.0,69.0,34.0,13.0,0.0,0.0,13.83
00-0036971,2021,3750.0,0.0,0.0,343.0,3407.0,4738.0,220.59
00-0036971,2022,4235.0,0.0,0.0,300.0,3935.0,4295.0,249.12
00-0036971,2023,4146.0,0.0,0.0,352.0,3794.0,4613.0,259.12
00-0032156,2016,3287.0,0.0,0.0,71.0,3216.0,4086.0,234.79
00-0032156,2017,2198.0,0.0,0.0,133.0,2065.0,3044.0,199.82
00-0032156,2019,-14.0,0.0,0.0,0.0,-14.0,41.0,-14.0
00-0032156,2021,1114.0,0.0,0.0,24.0,1090.0,1329.0,185.67
00-0032156,2022,179.0,0.0,0.0,9.0,170.0,171.0,89.5
00-0032156,2023,724.0,0.0,0.0,40.0,684.0,814.0,144.8
00-0030710,2014,10.0,0.0,0.0,10.0,0.0,0.0,10.0
00-0030710,2015,54.0,27.0,31.0,0.0,0.0,0.0,18.0
00-0030710,2016,327.0,442.0,137.0,0.0,0.0,0.0,23.36
00-0030710,2017,250.0,308.0,35.0,0.0,0.0,0.0,22.73
00-0030710,2018,573.0,623.0,190.0,2.0,0.0,0.0,35.81
00-0030710,2019,84.0,120.0,36.0,0.0,0.0,0.0,10.5
00-0030710,2020,253.0,341.0,87.0,3.0,0.0,0.0,23.0
00-0033838,2017,48.0,0.0,0.0,48.0,0.0,0.0,48.0
00-0033838,2019,140.0,6.0,42.0,92.0,0.0,0.0,23.33
00-0037012,2021,761.0,0.0,0.0,173.0,588.0,658.0,126.83
00-0037012,2022,252.0,0.0,0.0,67.0,185.0,210.0,126.0
00-0037744,2022,265.0,241.0,117.0,0.0,0.0,0.0,29.44
00-0037744,2023,825.0,652.0,420.0,0.0,0.0,0.0,48.53
00-0039052,2023,407.0,736.0,103.0,22.0,0.0,0.0,23.94
00-0034339,2018,75.0,73.0,17.0,0.0,0.0,0.0,37.5
00-0034339,2019,200.0,324.0,61.0,0.0,0.0,0.0,16.67
00-0036984,2021,193.0,10.0,18.0,167.0,0.0,0.0,38.6
00-0036984,2022,19.0,0.0,0.0,19.0,0.0,0.0,19.0
00-0036984,2023,173.0,11.0,6.0,160.0,0.0,0.0,21.62
00-0037742,2022,491.0,624.0,165.0,47.0,0.0,0.0,44.64
00-0037742,2023,239.0,547.0,71.0,18.0,0.0,0.0,26.56
00-0034930,2021,95.0,175.0,51.0,0.0,0.0,0.0,13.57
00-0035934,2023,11.0,16.0,7.0,0.0,0.0,0.0,5.5
00-0034393,2019,38.0,41.0,14.0,0.0,0.0,0.0,6.33
00-0034393,2020,80.0,110.0,60.0,0.0,0.0,0.0,11.43
00-0031044,2014,38.0,20.0,18.0,0.0,0.0,0.0,12.67
00-0031044,2015,33.0,32.0,1.0,0.0,0.0,0.0,11.0
00-0031044,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0031044,2017,132.0,181.0,56.0,0.0,0.0,0.0,12.0
00-0033164,2016,49.0,-4.0,2.0,44.0,0.0,0.0,49.0
00-0033164,2019,34.0,0.0,11.0,20.0,0.0,0.0,17.0
00-0033164,2020,118.0,-16.0,44.0,76.0,0.0,0.0,29.5
00-0036212,2020,1800.0,0.0,0.0,120.0,1680.0,2175.0,180.0
00-0036212,2021,2641.0,0.0,0.0,138.0,2503.0,2735.0,203.15
00-0036212,2022,3462.0,0.0,0.0,77.0,3385.0,3833.0,266.31
00-0036212,2023,4537.0,0.0,0.0,84.0,4453.0,4283.0,266.88
00-0038996,2023,355.0,156.0,232.0,0.0,0.0,0.0,35.5
00-0036849,2022,332.0,622.0,60.0,34.0,0.0,0.0,27.67
00-0036849,2023,518.0,767.0,104.0,31.0,2.0,0.0,37.0
00-0037276,2022,20.0,0.0,0.0,20.0,0.0,0.0,20.0
00-0037276,2023,620.0,-47.0,206.0,461.0,0.0,0.0,51.67
00-0035537,2019,382.0,61.0,93.0,273.0,0.0,0.0,25.47
00-0035537,2020,353.0,53.0,129.0,254.0,0.0,0.0,39.22
00-0035537,2021,610.0,131.0,334.0,238.0,0.0,0.0,40.67
00-0035537,2022,248.0,48.0,73.0,160.0,0.0,0.0,24.8
00-0035537,2023,194.0,2.0,60.0,132.0,0.0,0.0,27.71
00-0032200,2015,150.0,125.0,91.0,14.0,0.0,0.0,30.0
00-0032200,2016,805.0,68.0,323.0,457.0,0.0,0.0,61.92
00-0032200,2020,128.0,10.0,33.0,101.0,0.0,0.0,32.0
00-0032200,2021,139.0,46.0,87.0,44.0,0.0,0.0,12.64
00-0032200,2022,13.0,13.0,7.0,-2.0,0.0,0.0,13.0
00-0032200,2023,49.0,90.0,27.0,9.0,0.0,0.0,7.0
00-0036457,2021,269.0,30.0,71.0,185.0,0.0,0.0,38.43
00-0039032,2023,838.0,-12.0,460.0,453.0,0.0,0.0,49.29
00-0036630,2021,23.0,38.0,14.0,0.0,0.0,0.0,5.75
00-0036630,2022,33.0,94.0,9.0,0.0,0.0,0.0,6.6
00-0036630,2023,11.0,23.0,0.0,0.0,0.0,0.0,11.0
00-0037263,2022,1176.0,-32.0,168.0,1037.0,0.0,0.0,73.5
00-0037263,2023,878.0,-23.0,217.0,683.0,0.0,0.0,51.65
00-0037085,2022,24.0,-7.0,31.0,0.0,0.0,0.0,24.0
00-0033009,2016,661.0,681.0,201.0,58.0,0.0,0.0,41.31
00-0033009,2017,225.0,205.0,91.0,0.0,0.0,0.0,22.5
00-0033009,2018,1031.0,1008.0,418.0,3.0,0.0,34.0,73.64
00-0033009,2019,1069.0,1377.0,348.0,23.0,0.0,0.0,66.81
